05.05.2026                                                       ¡ÒÃáÊ´§ÃÒÂ¡ÒÃáººä´¹ÒÁÔ¡                                                               1
--------------------------------------------------------------------------------------------------------------------------------------------------------
--------------------------------------------------------------------------------------------------------------------------------------------------------
|  ÇÑÊ´Ø        |¤ÓÍ¸ÔºÒÂÇÑÊ´Ø                           |Plnt|ãºÊÑè§|â¤Ã§¢èÒÂ  |        Í§¤ì»ÃÐ¡Íº WBS|MvT|»Á.µéÍ§¡ÒÃ|RemovedQty|»ÃÔÁÒ³µèÒ§|ÇÑ¹µéÍ§¡ÒÃ|
|  1-00-011-0004|CROSSARM (FOR D/E) 120X120X2,500 MM.    |D060|      |8005230287|C-69-D-NPNSR.0128.01.1|281|        2 |        0 |        2 |03.02.2026|
|  1-01-010-0004|ST. WIRE, STRANDED 50/7 SQ.MM.TIS.404   |D060|      |8005230287|C-69-D-NPNSR.0128.01.1|281|       27 |       27 |        0 |03.02.2026|
|  1-01-011-0201|BOLT,MACHINE M.16X170 MM.               |D060|      |8005230287|C-69-D-NPNSR.0128.01.1|281|        5 |        5 |        0 |03.02.2026|
|  1-01-011-0203|BOLT,MACHINE M.16X250 MM.               |D060|      |8005230287|C-69-D-NPNSR.0128.01.1|281|        3 |        3 |        0 |03.02.2026|
|  1-01-013-0002|BOLT,DOUBLE ARMING,ROUND EYE M.16X500MM.|D060|      |8005230287|C-69-D-NPNSR.0128.01.1|281|        4 |        4 |        0 |03.02.2026|
|  1-01-018-0100|WASHER,PLAIN,SQUARE, 52X52X4.5 MM.      |D060|      |8005230287|C-69-D-NPNSR.0128.01.1|281|       23 |       23 |        0 |03.02.2026|
|  1-01-018-0301|WASHER,LOCK,SPRING,SIZE 16 MM.,TIS.259  |D060|      |8005230287|C-69-D-NPNSR.0128.01.1|281|        2 |        2 |        0 |03.02.2026|
|  1-01-020-0001|BRACE,FLAT,FOR CROSSARM 30X6X760 MM.    |D060|      |8005230287|C-69-D-NPNSR.0128.01.1|281|        4 |        4 |        0 |03.02.2026|
|  1-01-021-0304|THIMBLE,GUY,FOR STEEL WIRE 50-95 SQ.MM. |D060|      |8005230287|C-69-D-NPNSR.0128.01.1|281|        1 |        1 |        0 |03.02.2026|
|  1-01-022-0002|GROUND ROD,60X60X5 MM. 2 M.LONG         |D060|      |8005230287|C-69-D-NPNSR.0128.01.1|281|        1 |        1 |        0 |03.02.2026|
|  1-01-023-0000|CLAMP,SINGLE U-BOLT,M.8 (WIRE ROPE CLIP)|D060|      |8005230287|C-69-D-NPNSR.0128.01.1|281|       13 |       13 |        0 |03.02.2026|
|  1-02-005-0000|CABLE,AERIAL,AL 22 KV. 1X50 SQ.MM.      |D060|      |8005230287|C-69-D-NPNSR.0128.01.1|281|       10 |       10 |        0 |03.02.2026|
|  1-02-020-0000|TAPE,ARMOR,AL 1X10 MM.                  |D060|      |8005230287|C-69-D-NPNSR.0128.01.1|281|    0.200 |    0.200 |        0 |03.02.2026|
|  1-02-020-0002|TIE WIRE,AL 4.0 MM.                     |D060|      |8005230287|C-69-D-NPNSR.0128.01.1|281|    0.250 |    0.250 |        0 |03.02.2026|
|  1-02-020-0003|COVERED TIE WIRE.AL.4.0 MM.             |D060|      |8005230287|C-69-D-NPNSR.0128.01.1|281|    5.200 |    5.200 |        0 |03.02.2026|
|  1-02-026-0202|PREFORMED D/E,SAC 22kV 50sq.mm. 21.80mm |D060|      |8005230287|C-69-D-NPNSR.0128.01.1|281|        3 |        3 |        0 |03.02.2026|
|  1-02-033-0006|HOTLINE BAIL-CLAMP,MAIN 70-185 SQ.MM.   |D060|      |8005230287|C-69-D-NPNSR.0128.01.1|281|        3 |        3 |        0 |03.02.2026|
|  1-02-033-0104|HOTLINE CLAMP,MAIN35-185,TAP50-185SQ.MM.|D060|      |8005230287|C-69-D-NPNSR.0128.01.1|281|        3 |        3 |        0 |03.02.2026|
|  1-02-042-0400|PIN TERMINAL,FOR AL.CONDUCTOR 50 SQ.MM. |D060|      |8005230287|C-69-D-NPNSR.0128.01.1|281|        6 |        6 |        0 |03.02.2026|
|  1-02-044-0102|CLAMP,GUY,TRIPLE BOLT                   |D060|      |8005230287|C-69-D-NPNSR.0128.01.1|281|        1 |        1 |        0 |03.02.2026|
|  1-02-044-0103|LINK,CABLE SPACER                       |D060|      |8005230287|C-69-D-NPNSR.0128.01.1|281|        1 |        1 |        0 |03.02.2026|
|  1-03-001-0101|INSULATOR,PIN POST,22 KV. P/A           |D060|      |8005230287|C-69-D-NPNSR.0128.01.1|281|        2 |        2 |        0 |03.02.2026|
|  1-03-002-0000|INSULATOR,SUSPENSION,CLASS 52-1,TIS.354 |D060|      |8005230287|C-69-D-NPNSR.0128.01.1|281|        9 |        9 |        0 |03.02.2026|
|  1-03-003-0000|INSULATOR,SPOOL,CLASS 53-2 TIS.227      |D060|      |8005230287|C-69-D-NPNSR.0128.01.1|281|        4 |        4 |        0 |03.02.2026|
|  1-03-013-0002|RACK, 4X200 MM. EXT.BACK                |D060|      |8005230287|C-69-D-NPNSR.0128.01.1|281|        1 |        1 |        0 |03.02.2026|
|  1-03-014-0011|CLEVIS,THIMBLE,FOR PREFORMED DEAD-END   |D060|      |8005230287|C-69-D-NPNSR.0128.01.1|281|        3 |        3 |        0 |03.02.2026|
|  1-04-000-0000|S.A., 21 KV. 5 KA.                      |D060|      |8005230287|C-69-D-NPNSR.0128.01.1|281|        3 |        3 |        0 |03.02.2026|
|  1-04-001-0002|DROPOUT,FUSE,22 KV.100 A.12 KA          |D060|      |8005230287|C-69-D-NPNSR.0128.01.1|281|        3 |        3 |        0 |03.02.2026|
|  1-04-003-0007|FUSE LINK 22 KV. 20 A.EEI-NEMA TYPE K   |D060|      |8005230287|C-69-D-NPNSR.0128.01.1|281|        3 |        3 |        0 |03.02.2026|
|  1-08-004-0001|CONDUIT,PVC,RIGID, 20X2500 MM.TIS.216   |D060|      |8005230287|C-69-D-NPNSR.0128.01.1|281|        1 |        1 |        0 |03.02.2026|
|  1-09-025-0040|DROPOUT FUSE CUTOUT COVERS              |D060|      |8005230287|C-69-D-NPNSR.0128.01.1|281|        3 |        3 |        0 |03.02.2026|
|  9-09-001-0025|CONCRETE 1/3/5                          |D060|      |8005230287|C-69-D-NPNSR.0128.01.1|281|        1 |        0 |        1 |03.02.2026|
|  9-09-001-1007|WELDING POWDER, ST. WIRE 50 SQ.MM. TO GD|D060|      |8005230287|C-69-D-NPNSR.0128.01.1|281|        3 |        0 |        3 |03.02.2026|
|  1-01-011-0201|BOLT,MACHINE M.16X170 MM.               |D060|      |8005230962|C-69-D-NPNSR.0147.02.1|281|        4 |        4 |        0 |04.02.2026|
|  1-01-011-0203|BOLT,MACHINE M.16X250 MM.               |D060|      |8005230962|C-69-D-NPNSR.0147.02.1|281|        6 |        6 |        0 |04.02.2026|
|  1-01-018-0100|WASHER,PLAIN,SQUARE, 52X52X4.5 MM.      |D060|      |8005230962|C-69-D-NPNSR.0147.02.1|281|       10 |       10 |        0 |04.02.2026|
|  1-02-007-0002|CABLE,AL,750 V,50 SQ.MM. TIS.293        |D060|      |8005230962|C-69-D-NPNSR.0147.02.1|281|      170 |      170 |        0 |04.02.2026|
|  1-02-018-0001|TAPE,PVC,O/D,0.18X19X10,000 MM. TIS.386 |D060|      |8005230962|C-69-D-NPNSR.0147.02.1|281|       11 |       11 |        0 |04.02.2026|
|  1-02-020-0002|TIE WIRE,AL 4.0 MM.                     |D060|      |8005230962|C-69-D-NPNSR.0147.02.1|281|    0.490 |    0.490 |        0 |04.02.2026|
|  1-02-026-0301|PREFORMED D/E, AW 50 SQ.MM.             |D060|      |8005230962|C-69-D-NPNSR.0147.02.1|281|        3 |        3 |        0 |04.02.2026|
|  1-02-030-0101|CONN.,PG,DOUBLE BOLT,AL 16-70 SQ.MM.    |D060|      |8005230962|C-69-D-NPNSR.0147.02.1|281|        2 |        2 |        0 |04.02.2026|
|  1-03-003-0000|INSULATOR,SPOOL,CLASS 53-2 TIS.227      |D060|      |8005230962|C-69-D-NPNSR.0147.02.1|281|       10 |       10 |        0 |04.02.2026|
|  1-03-013-0100|CLEVIS,FLAT STEEL 4 1/4,INSULATOR,53-2  |D060|      |8005230962|C-69-D-NPNSR.0147.02.1|281|       10 |       10 |        0 |04.02.2026|
|  1-04-000-0300|S.A. 250-500 V. 2.5-5.0 KA              |D060|      |8005230962|C-69-D-NPNSR.0147.02.1|281|        1 |        1 |        0 |04.02.2026|
|  9-09-001-0035|¤ÍÁ»ÒÇ´ìªèÇÂ¡ÒÃÊÑÁ¼ÑÊ·Ò§ä¿¿éÒ           |D060|      |8005230962|C-69-D-NPNSR.0147.02.1|281|    0.020 |        0 |    0.020 |04.02.2026|
|  1-00-001-0012|POLE 12.2 M.                            |D060|      |8005231606|C-69-D-NGECS.0016.02.2|281|        1 |        1 |        0 |04.02.2026|
|  1-01-011-0201|BOLT,MACHINE M.16X170 MM.               |D060|      |8005231606|C-69-D-NGECS.0016.02.2|281|        4 |        4 |        0 |04.02.2026|
|  1-01-011-0203|BOLT,MACHINE M.16X250 MM.               |D060|      |8005231606|C-69-D-NGECS.0016.02.2|281|        1 |        1 |        0 |04.02.2026|
|  1-01-013-0002|BOLT,DOUBLE ARMING,ROUND EYE M.16X500MM.|D060|      |8005231606|C-69-D-NGECS.0016.02.2|281|        4 |        4 |        0 |04.02.2026|
|  1-01-018-0100|WASHER,PLAIN,SQUARE, 52X52X4.5 MM.      |D060|      |8005231606|C-69-D-NGECS.0016.02.2|281|       18 |       18 |        0 |04.02.2026|
|  1-01-018-0301|WASHER,LOCK,SPRING,SIZE 16 MM.,TIS.259  |D060|      |8005231606|C-69-D-NGECS.0016.02.2|281|        1 |        1 |        0 |04.02.2026|
|  1-01-020-0001|BRACE,FLAT,FOR CROSSARM 30X6X760 MM.    |D060|      |8005231606|C-69-D-NGECS.0016.02.2|281|        4 |        4 |        0 |04.02.2026|
|  1-01-021-0304|THIMBLE,GUY,FOR STEEL WIRE 50-95 SQ.MM. |D060|      |8005231606|C-69-D-NGECS.0016.02.2|281|        1 |        1 |        0 |04.02.2026|
|  1-01-023-0000|CLAMP,SINGLE U-BOLT,M.8 (WIRE ROPE CLIP)|D060|      |8005231606|C-69-D-NGECS.0016.02.2|281|        7 |        7 |        0 |04.02.2026|
|  1-02-005-0000|CABLE,AERIAL,AL 22 KV. 1X50 SQ.MM.      |D060|      |8005231606|C-69-D-NGECS.0016.02.2|281|       93 |       93 |        0 |04.02.2026|
|  1-02-026-0202|PREFORMED D/E,SAC 22kV 50sq.mm. 21.80mm |D060|      |8005231606|C-69-D-NGECS.0016.02.2|281|        3 |        3 |        0 |04.02.2026|
|  1-02-030-0102|CONN.,PG,DOUBLE BOLT,AL 25-95 SQ.MM.    |D060|      |8005231606|C-69-D-NGECS.0016.02.2|281|        3 |        3 |        0 |04.02.2026|
|  1-03-002-0000|INSULATOR,SUSPENSION,CLASS 52-1,TIS.354 |D060|      |8005231606|C-69-D-NGECS.0016.02.2|281|        9 |        9 |        0 |04.02.2026|
|  1-03-014-0011|CLEVIS,THIMBLE,FOR PREFORMED DEAD-END   |D060|      |8005231606|C-69-D-NGECS.0016.02.2|281|        3 |        3 |        0 |04.02.2026|
|  9-04-002-0015|STEEL 15 MM.,750 MM.LONG                |D060|      |8005231606|C-69-D-NGECS.0016.02.2|281|        5 |        0 |        5 |04.02.2026|
|  9-09-001-0035|¤ÍÁ»ÒÇ´ìªèÇÂ¡ÒÃÊÑÁ¼ÑÊ·Ò§ä¿¿éÒ           |D060|      |8005231606|C-69-D-NGECS.0016.02.2|281|    0.030 |        0 |    0.030 |04.02.2026|
|  9-09-001-0037|CONCRETE 1/2/4                          |D060|      |8005231606|C-69-D-NGECS.0016.02.2|281|        2 |        0 |        2 |04.02.2026|
|  1-00-011-0009|CROSSARM 120X120X2,500 MM. HPC          |D060|      |8005231606|C-69-D-NGECS.0016.02.2|281|        2 |        2 |        0 |04.02.2026|
|  1-02-018-0008|EPR, HIGH-VOLTAGE INSULATING TAPE       |D060|      |8005231606|C-69-D-NGECS.0016.02.2|281|        1 |        1 |        0 |04.02.2026|
|  1-02-026-0202|PREFORMED D/E,SAC 22kV 50sq.mm. 21.80mm |D060|      |8005231606|C-69-D-NGECS.0016.02.2|281|        6 |        6 |        0 |04.02.2026|
|  1-00-011-0001|CROSSARM 100X100X2,500 MM.              |D060|      |8005231611|C-69-D-NGECS.0016.02.2|281|        2 |        2 |        0 |04.02.2026|
|  1-01-010-0004|ST. WIRE, STRANDED 50/7 SQ.MM.TIS.404   |D060|      |8005231611|C-69-D-NGECS.0016.02.2|281|       97 |       97 |        0 |04.02.2026|
|  1-01-011-0200|BOLT,MACHINE M.16X130 MM.               |D060|      |8005231611|C-69-D-NGECS.0016.02.2|281|        4 |        4 |        0 |04.02.2026|
|  1-01-011-0203|BOLT,MACHINE M.16X250 MM.               |D060|      |8005231611|C-69-D-NGECS.0016.02.2|281|        4 |        4 |        0 |04.02.2026|
|  1-01-011-0204|BOLT,MACHINE M.16X300 MM.               |D060|      |8005231611|C-69-D-NGECS.0016.02.2|281|        1 |        1 |        0 |04.02.2026|
|  1-01-011-0205|BOLT,MACHINE M.16X350 MM.               |D060|      |8005231611|C-69-D-NGECS.0016.02.2|281|        1 |        1 |        0 |04.02.2026|
|  1-01-018-0100|WASHER,PLAIN,SQUARE, 52X52X4.5 MM.      |D060|      |8005231611|C-69-D-NGECS.0016.02.2|281|       13 |       13 |        0 |04.02.2026|
|  1-01-018-0301|WASHER,LOCK,SPRING,SIZE 16 MM.,TIS.259  |D060|      |8005231611|C-69-D-NGECS.0016.02.2|281|        1 |        1 |        0 |04.02.2026|
|  1-01-020-0001|BRACE,FLAT,FOR CROSSARM 30X6X760 MM.    |D060|      |8005231611|C-69-D-NGECS.0016.02.2|281|        4 |        4 |        0 |04.02.2026|
|  1-01-022-0002|GROUND ROD,60X60X5 MM. 2 M.LONG         |D060|      |8005231611|C-69-D-NGECS.0016.02.2|281|        5 |        5 |        0 |04.02.2026|
|  1-01-023-0000|CLAMP,SINGLE U-BOLT,M.8 (WIRE ROPE CLIP)|D060|      |8005231611|C-69-D-NGECS.0016.02.2|281|       10 |       10 |        0 |04.02.2026|
|  1-02-005-0000|CABLE,AERIAL,AL 22 KV. 1X50 SQ.MM.      |D060|      |8005231611|C-69-D-NGECS.0016.02.2|281|       15 |       15 |        0 |04.02.2026|
|  1-02-007-0004|CABLE,AL,750 V,95 SQ.MM. TIS.293        |D060|      |8005231611|C-69-D-NGECS.0016.02.2|281|       55 |       55 |        0 |04.02.2026|
|  1-02-018-0001|TAPE,PVC,O/D,0.18X19X10,000 MM. TIS.386 |D060|      |8005231611|C-69-D-NGECS.0016.02.2|281|       14 |       14 |        0 |04.02.2026|
|  1-02-030-0102|CONN.,PG,DOUBLE BOLT,AL 25-95 SQ.MM.    |D060|      |8005231611|C-69-D-NGECS.0016.02.2|281|        8 |        8 |        0 |04.02.2026|
|  1-02-032-0012|H-CONNCTOR,MAIN AL 50-95,TAP AL/CU 50-95|D060|      |8005231611|C-69-D-NGECS.0016.02.2|281|        5 |        5 |        0 |04.02.2026|
|  1-02-033-0005|HOTLINE BAIL-CLAMP,MAIN 35-70 SQ.MM.    |D060|      |8005231611|C-69-D-NGECS.0016.02.2|281|        3 |        3 |        0 |04.02.2026|
|  1-02-033-0104|HOTLINE CLAMP,MAIN35-185,TAP50-185SQ.MM.|D060|      |8005231611|C-69-D-NGECS.0016.02.2|281|        3 |        3 |        0 |04.02.2026|
|  1-02-042-0104|CABLE LUG,NEMA 2-HOLE,AL 95 SQ.MM.      |D060|      |8005231611|C-69-D-NGECS.0016.02.2|281|       10 |       10 |        0 |04.02.2026|
|  1-02-042-0400|PIN TERMINAL,FOR AL.CONDUCTOR 50 SQ.MM. |D060|      |8005231611|C-69-D-NGECS.0016.02.2|281|        3 |        3 |        0 |04.02.2026|
|  1-04-000-0300|S.A. 250-500 V. 2.5-5.0 KA              |D060|      |8005231611|C-69-D-NGECS.0016.02.2|281|        3 |        3 |        0 |04.02.2026|
|  1-04-001-0002|DROPOUT,FUSE,22 KV.100 A.12 KA          |D060|      |8005231611|C-69-D-NGECS.0016.02.2|281|        3 |        3 |        0 |04.02.2026|
|  1-04-002-0100|L.T. FUSE-SWITCHES 1X400 A. 500 V.      |D060|      |8005231611|C-69-D-NGECS.0016.02.2|281|        3 |        3 |        0 |04.02.2026|
|  1-04-003-0003|FUSE LINK 22 KV. 5-6 A.EEI-NEMA TYPE K  |D060|      |8005231611|C-69-D-NGECS.0016.02.2|281|        3 |        3 |        0 |04.02.2026|
|  1-05-001-0067|TR.,100KVA,3P,22-0.416/0.24KV,DYN11, SC |D060|      |8005231611|C-69-D-NGECS.0016.02.2|281|        1 |        0 |        1 |04.02.2026|
|  1-05-010-0002|STEEL BRACKET                           |D060|      |8005231611|C-69-D-NGECS.0016.02.2|281|        2 |        2 |        0 |04.02.2026|
|  1-08-004-0001|CONDUIT,PVC,RIGID, 20X2500 MM.TIS.216   |D060|      |8005231611|C-69-D-NGECS.0016.02.2|281|       12 |       12 |        0 |04.02.2026|
|  1-08-004-0003|CONDUIT,PVC,RIGID, 65X1000 MM.TIS.216   |D060|      |8005231611|C-69-D-NGECS.0016.02.2|281|        1 |        1 |        0 |04.02.2026|
|  1-09-025-0040|DROPOUT FUSE CUTOUT COVERS              |D060|      |8005231611|C-69-D-NGECS.0016.02.2|281|        3 |        3 |        0 |04.02.2026|
|  9-04-002-0015|STEEL 15 MM.,750 MM.LONG                |D060|      |8005231611|C-69-D-NGECS.0016.02.2|281|        5 |        0 |        5 |04.02.2026|
|  9-09-001-0037|CONCRETE 1/2/4                          |D060|      |8005231611|C-69-D-NGECS.0016.02.2|281|        2 |        0 |        2 |04.02.2026|
|  9-09-001-1007|WELDING POWDER, ST. WIRE 50 SQ.MM. TO GD|D060|      |8005231611|C-69-D-NGECS.0016.02.2|281|       12 |        0 |       12 |04.02.2026|
|  1-04-002-0014|H.R.C. FUSE, BLADE CONTACT, 160 A       |D060|      |8005231611|C-69-D-NGECS.0016.02.2|281|        3 |        3 |        0 |04.02.2026|
|  1-04-000-0000|S.A., 21 KV. 5 KA.                      |D060|      |8005231611|C-69-D-NGECS.0016.02.2|281|        3 |        3 |        0 |04.02.2026|
|  1-00-001-0012|POLE 12.2 M.                            |D060|      |8005231618|C-69-D-NGECS.0016.03.1|281|        2 |        1 |        1 |04.02.2026|
|  1-00-004-0001|ANCHOR,PLATE, CONCRETE 550X550X150 MM.  |D060|      |8005231618|C-69-D-NGECS.0016.03.1|281|        1 |        0 |        1 |04.02.2026|
|  1-01-001-0003|ST. ANG.,OHGW. BAYONET 2.25 M.LONG      |D060|      |8005231618|C-69-D-NGECS.0016.03.1|281|        1 |        1 |        0 |04.02.2026|
|  1-01-010-0000|WIRE,ST. SOLID DIA. 4.0 MM.TIS.71       |D060|      |8005231618|C-69-D-NGECS.0016.03.1|281|    0.350 |    0.350 |        0 |04.02.2026|
|  1-01-010-0002|ST. WIRE, STRANDED 25 SQ.MM.TIS.404     |D060|      |8005231618|C-69-D-NGECS.0016.03.1|281|    0.600 |    0.600 |        0 |04.02.2026|
|  1-01-010-0006|ST. WIRE, STRANDED 95 SQ.MM.TIS.404     |D060|      |8005231618|C-69-D-NGECS.0016.03.1|281|       18 |       18 |        0 |04.02.2026|
|  1-01-011-0201|BOLT,MACHINE M.16X170 MM.               |D060|      |8005231618|C-69-D-NGECS.0016.03.1|281|        8 |        8 |        0 |04.02.2026|
|  1-01-011-0203|BOLT,MACHINE M.16X250 MM.               |D060|      |8005231618|C-69-D-NGECS.0016.03.1|281|        5 |        5 |        0 |04.02.2026|
|  1-01-011-0204|BOLT,MACHINE M.16X300 MM.               |D060|      |8005231618|C-69-D-NGECS.0016.03.1|281|        1 |        1 |        0 |04.02.2026|
|  1-01-011-0205|BOLT,MACHINE M.16X350 MM.               |D060|      |8005231618|C-69-D-NGECS.0016.03.1|281|        2 |        2 |        0 |04.02.2026|
|  1-01-011-0206|BOLT,MACHINE M.16X400 MM.               |D060|      |8005231618|C-69-D-NGECS.0016.03.1|281|        2 |        2 |        0 |04.02.2026|
|  1-01-013-0002|BOLT,DOUBLE ARMING,ROUND EYE M.16X500MM.|D060|      |8005231618|C-69-D-NGECS.0016.03.1|281|        3 |        3 |        0 |04.02.2026|
|  1-01-013-0003|BOLT,DOUBLE ARMING,ROUND EYE M.16X600MM.|D060|      |8005231618|C-69-D-NGECS.0016.03.1|281|        4 |        4 |        0 |04.02.2026|
|  1-01-018-0001|NUT,EYE M.16 DIN 582                    |D060|      |8005231618|C-69-D-NGECS.0016.03.1|281|        3 |        3 |        0 |04.02.2026|
|  1-01-018-0100|WASHER,PLAIN,SQUARE, 52X52X4.5 MM.      |D060|      |8005231618|C-69-D-NGECS.0016.03.1|281|       38 |       38 |        0 |04.02.2026|
|  1-01-018-0201|WASHER,SQUARE,CURVED 60X60X5 MM.        |D060|      |8005231618|C-69-D-NGECS.0016.03.1|281|        3 |        3 |        0 |04.02.2026|
|  1-01-018-0301|WASHER,LOCK,SPRING,SIZE 16 MM.,TIS.259  |D060|      |8005231618|C-69-D-NGECS.0016.03.1|281|        1 |        1 |        0 |04.02.2026|
|  1-01-020-0001|BRACE,FLAT,FOR CROSSARM 30X6X760 MM.    |D060|      |8005231618|C-69-D-NGECS.0016.03.1|281|        8 |        8 |        0 |04.02.2026|
|  1-01-021-0000|ROD,ANCHOR,ROUND EYE M.16, 2 M.LONG     |D060|      |8005231618|C-69-D-NGECS.0016.03.1|281|        1 |        1 |        0 |04.02.2026|
|  1-01-021-0201|BOLT,STRAND EYE, 45 DEG.M.16X250 MM.    |D060|      |8005231618|C-69-D-NGECS.0016.03.1|281|        1 |        1 |        0 |04.02.2026|
|  1-01-021-0304|THIMBLE,GUY,FOR STEEL WIRE 50-95 SQ.MM. |D060|      |8005231618|C-69-D-NGECS.0016.03.1|281|        2 |        2 |        0 |04.02.2026|
|  1-01-023-0000|CLAMP,SINGLE U-BOLT,M.8 (WIRE ROPE CLIP)|D060|      |8005231618|C-69-D-NGECS.0016.03.1|281|       17 |       17 |        0 |04.02.2026|
|  1-01-023-0001|CLAMP,DOUBLE U-BOLT,M.16(WIRE ROPE CLIP)|D060|      |8005231618|C-69-D-NGECS.0016.03.1|281|        4 |        4 |        0 |04.02.2026|
|  1-01-023-0201|GW SUPPORT AND CLAMP,FOR POLE           |D060|      |8005231618|C-69-D-NGECS.0016.03.1|281|        1 |        1 |        0 |04.02.2026|
|  1-01-023-0205|GROUND WIRE CLAMP,J.1152                |D060|      |8005231618|C-69-D-NGECS.0016.03.1|281|        1 |        1 |        0 |04.02.2026|
|  1-02-002-0007|CONDUCTOR,ACSR 185/30 SQ.MM.TIS.86      |D060|      |8005231618|C-69-D-NGECS.0016.03.1|281|      140 |      140 |        0 |04.02.2026|
|  1-02-020-0000|TAPE,ARMOR,AL 1X10 MM.                  |D060|      |8005231618|C-69-D-NGECS.0016.03.1|281|    0.440 |    0.440 |        0 |04.02.2026|
|  1-02-020-0002|TIE WIRE,AL 4.0 MM.                     |D060|      |8005231618|C-69-D-NGECS.0016.03.1|281|    0.700 |    0.700 |        0 |04.02.2026|
|  1-02-033-0006|HOTLINE BAIL-CLAMP,MAIN 70-185 SQ.MM.   |D060|      |8005231618|C-69-D-NGECS.0016.03.1|281|        3 |        3 |        0 |04.02.2026|
|  1-02-033-0104|HOTLINE CLAMP,MAIN35-185,TAP50-185SQ.MM.|D060|      |8005231618|C-69-D-NGECS.0016.03.1|281|        3 |        0 |        3 |04.02.2026|
|  1-02-044-0112|BRACKET,SAC CORNER SUPPORT, 22-33 KV    |D060|      |8005231618|C-69-D-NGECS.0016.03.1|281|        1 |        1 |        0 |04.02.2026|
|  1-03-001-0002|INSULATOR,LINE-POST, 22 KV.,57-2L,P/A   |D060|      |8005231618|C-69-D-NGECS.0016.03.1|281|       11 |       11 |        0 |04.02.2026|
|  1-03-002-0000|INSULATOR,SUSPENSION,CLASS 52-1,TIS.354 |D060|      |8005231618|C-69-D-NGECS.0016.03.1|281|       27 |       27 |        0 |04.02.2026|
|  1-03-003-0000|INSULATOR,SPOOL,CLASS 53-2 TIS.227      |D060|      |8005231618|C-69-D-NGECS.0016.03.1|281|        4 |        4 |        0 |04.02.2026|
|  1-03-011-0004|CLAMP,STRAIN, FOR AL 185 SQ.MM.         |D060|      |8005231618|C-69-D-NGECS.0016.03.1|281|        6 |        6 |        0 |04.02.2026|
|  1-03-013-0000|RACK, 2X200 MM. EXT.BACK                |D060|      |8005231618|C-69-D-NGECS.0016.03.1|281|        2 |        2 |        0 |04.02.2026|
|  1-03-014-0011|CLEVIS,THIMBLE,FOR PREFORMED DEAD-END   |D060|      |8005231618|C-69-D-NGECS.0016.03.1|281|        3 |        3 |        0 |04.02.2026|
|  1-04-001-0002|DROPOUT,FUSE,22 KV.100 A.12 KA          |D060|      |8005231618|C-69-D-NGECS.0016.03.1|281|        3 |        3 |        0 |04.02.2026|
|  1-04-003-0004|FUSE LINK 22 KV. 8 A.EEI-NEMA TYPE K    |D060|      |8005231618|C-69-D-NGECS.0016.03.1|281|        3 |        3 |        0 |04.02.2026|
|  1-09-025-0040|DROPOUT FUSE CUTOUT COVERS              |D060|      |8005231618|C-69-D-NGECS.0016.03.1|281|        3 |        3 |        0 |04.02.2026|
|  9-04-002-0015|STEEL 15 MM.,750 MM.LONG                |D060|      |8005231618|C-69-D-NGECS.0016.03.1|281|       10 |        0 |       10 |04.02.2026|
